 Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Fwd Packet Length Min,Bwd Packet Length Max, Flow IAT Mean, Flow IAT Std, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Min, Fwd Header Length, Bwd Header Length, Bwd Packets/s, Init_Win_bytes_backward, NFlow Packets/s
586,58233,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
54756,3000,6,28462244,1,1,0.0,0.0,0.0,28462244.0,0.0,28462244.0,0.0,0.0,0.0,20,20,0.0351342641852132,511,-0.9172643874574704
62662,55099,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
47636,54589,17,105452,3,0,1438.0,330.0,0.0,35150.66666666667,60881.00853577685,1.0,105452.0,35150.66666666667,1.0,104,0,0.0,-1,-0.9172243142073816
59010,63015,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
675,1854,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
57456,56936,17,212055,6,0,2088.0,321.0,0.0,42411.0,58122.116203730926,1.0,212055.0,42411.0,1.0,0,0,0.0,-1,-0.9172345145492328
974,1784,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
61031,3000,6,117117161,34,36,34.0,1.0,1.0,1697350.159,1923941.659,39879.0,115000000.0,3487028.242,990804.0,680,720,0.3073845,2051,-0.9172638292261616
58564,3000,6,119218056,38,40,38.0,1.0,1.0,1548286.442,1850239.929,40013.0,116000000.0,3139759.568,989139.0,760,800,0.335519646,2051,-0.9172637693505082
37314,55997,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
61609,3000,6,117109635,39,41,39.0,1.0,1.0,1482400.443,1703862.873,40358.0,113000000.0,2975058.526,993898.0,780,820,0.350099289,2051,-0.9172637388076504
53840,65276,17,218499,6,0,2088.0,321.0,0.0,43699.8,59823.96353218332,1.0,218499.0,43699.8,1.0,-4250875860,0,0.0,-1,-0.9172353977582202
62329,3000,6,704960,3,4,359.0,0.0,451.0,117493.33333333331,253222.8660162164,1207.0,696105.0,348052.5,9421.0,60,104,5.674080798910576,2051,-0.9172539521809978
46962,24246,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
3000,55188,6,23554310,3,5,479.0,0.0,522.0,3364901.4285714286,6923472.395330368,1497.0,5052175.0,2526087.5,50903.0,72,112,0.2122753755045255,511,-0.9172641023508936
17472,39092,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
36783,31396,17,2,2,0,750.0,375.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,0,0.0,-1,0.1411473266879352
59741,27957,17,215623,6,0,2088.0,321.0,0.0,43124.6,59063.37506695668,1.0,215623.0,43124.6,1.0,120,0,0.0,-1,-0.9172350100988708
8309,29027,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
705,6639,17,2,2,0,2944.0,1472.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,28,0,0.0,-1,0.1411473266879352
585,61029,17,1,2,0,494.0,247.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
62514,57292,17,2,2,0,1032.0,516.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,40,0,0.0,-1,0.1411473266879352
18320,14991,4,0,2,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0,-1,1.6017995368153533e-15
51290,4082,4,70,2,2,12.0,4.0,4.0,23.333333333333336,39.55165398985653,0.0,0.0,0.0,0.0,40,40,28571.42857142857,0,-0.856783788200884
40406,49076,17,48,2,0,766.0,383.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,40,0,0.0,-1,-0.8731639706422408
62520,12431,17,3001305,3,0,2064.0,516.0,0.0,1000435.0,1732802.517619362,1.0,3001305.0,1000435.0,1.0,80,0,0.0,-1,-0.9172630512284032
44018,10200,17,105768,3,0,1438.0,330.0,0.0,35256.0,61063.45122084077,1.0,105768.0,35256.0,1.0,0,0,0.0,-1,-0.917224434155276
39158,53478,17,213502,4,0,2088.0,321.0,0.0,42700.4,58487.72398803018,0.0,213502.0,42700.4,0.0,120,0,0.0,-1,-0.9172347175155562
59187,18842,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
50488,58855,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
47706,44871,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
39198,22612,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
56670,1531,17,1,2,0,730.0,365.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
62577,13152,17,3000869,3,0,2064.0,516.0,0.0,1000289.6666666667,1732550.7929019954,1.0,3000869.0,1000289.6666666667,1.0,-2125437910,0,0.0,-1,-0.9172630510234552
62606,1347,17,2998031,3,0,2064.0,516.0,0.0,999343.6666666667,1730912.2728380354,1.0,2998031.0,999343.6666666667,1.0,38,0,0.0,-1,-0.917263049687955
953,49602,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
42520,40515,4,0,2,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0,-1,1.6017995368153533e-15
64913,3000,6,4199,1,2,0.0,0.0,0.0,2099.5,1438.962299714624,1082.0,0.0,0.0,0.0,20,40,476.3038818766373,4099,-0.9165082733652664
62502,64727,17,2999613,3,0,2064.0,516.0,0.0,999871.0,1731825.6409638934,1.0,2999613.0,999871.0,1.0,80,0,0.0,-1,-0.917263050432721
62622,1957,17,2999592,3,0,2064.0,516.0,0.0,999864.0,1731812.650582909,1.0,2999592.0,999864.0,1.0,56,0,0.0,-1,-0.9172630504228398
648,57386,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
535,16280,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,54045,6,78579,1,1,0.0,0.0,0.0,78579.0,0.0,78579.0,0.0,0.0,0.0,20,20,12.726046399165172,2051,-0.9172375230354493
853,64245,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
62717,23640,17,3000174,3,0,2064.0,516.0,0.0,1000058.0,1732150.4004903848,0.0,3000174.0,1000058.0,0.0,38,0,0.0,-1,-0.917263050696637
908,5987,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
3000,50516,6,18056,1,1,0.0,0.0,0.0,18056.0,0.0,18056.0,0.0,0.0,0.0,20,20,55.38325210456358,2051,-0.9171472252566814
55576,28098,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
49330,3000,6,119223698,3,4,351.0,0.0,451.0,19870616.333333336,48651960.74483814,969.0,9300.0,4650.0,2473.0,72,92,0.0335503768722221,2051,-0.9172643996878092
33247,3312,17,48,2,0,750.0,375.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,40,0,0.0,-1,-0.8731639706422408
62472,2556,17,2999268,3,0,2064.0,516.0,0.0,999756.0,1731626.4551210229,1.0,2999268.0,999756.0,1.0,80,0,0.0,-1,-0.9172630502703706
900,8507,17,47,2,0,458.0,229.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,40,0,0.0,-1,-0.8722256623190862
42606,48226,17,2,2,0,802.0,401.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,0,0.0,-1,0.1411473266879352
34350,49143,17,1,2,0,776.0,388.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
58276,3000,6,970952,3,4,379.0,0.0,451.0,161825.33333333334,362942.44497918215,1333.0,962919.0,481459.5,10857.0,60,104,4.11966811953629,2051,-0.91725683129623
52024,80,6,186,0,2,0.0,0.0,0.0,186.0,0.0,186.0,0.0,0.0,0.0,0,64,10752.688172043012,108,-0.905883689910956
648,46887,17,0,2,0,458.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.0,-1,1.6017995368153533e-15
51773,3000,6,908,1,1,0.0,0.0,0.0,908.0,0.0,908.0,0.0,0.0,0.0,20,20,1101.3215859030838,511,-0.91493315833157
605,49584,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
42663,49531,17,216746,6,0,2088.0,321.0,0.0,43349.2,59367.35480211325,1.0,216746.0,43349.2,1.0,48,0,0.0,-1,-0.9172351626935882
63706,3000,6,3701565,5,4,334.0,0.0,451.0,462695.625,724028.2954395671,384.0,2686700.0,671675.0,3335.0,124,104,1.0806240063324566,2051,-0.917261888403838
39799,20516,17,108921,3,0,1398.0,330.0,0.0,36307.0,62841.406150722,1.0,108921.0,36307.0,1.0,80,0,0.0,-1,-0.917225592859842
21322,46910,4,48,2,0,12.0,4.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,40,0,0.0,-1,-0.8731639706422408
643,30586,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
33234,26769,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
884,50287,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
62941,48452,17,2999780,3,0,2064.0,516.0,0.0,999926.6666666667,1731922.9244843242,0.0,2999780.0,999926.6666666667,0.0,40,0,0.0,-1,-0.9172630505112944
19893,11296,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
52781,3000,6,115179839,38,40,38.0,1.0,1.0,1495842.065,1780386.596,39587.0,113000000.0,3057409.108,998081.0,760,800,0.347283,4098,-0.917263745072088
3000,61187,6,34941,1,1,0.0,0.0,0.0,34941.0,0.0,34941.0,0.0,0.0,0.0,20,20,28.619673163332475,2051,-0.91720387903159
60699,3000,6,572929,3,4,358.0,0.0,451.0,95488.16666666669,201784.38546569124,0.0,563249.0,281624.5,0.0,60,104,6.981667885549518,2051,-0.9172515302412204
62468,56837,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
584,38503,17,0,2,0,458.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0,-1,1.6017995368153533e-15
851,32037,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
590,17669,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
47038,80,6,72742,21,33,317.0,0.0,5571.0,1372.4905660377358,9140.815162316763,0.0,70811.0,3540.5500000000006,4.0,672,1072,453.6581342278188,108,-0.9164787501841428
740,22425,17,0,2,0,458.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1,1.6017995368153533e-15
48932,16062,17,215532,6,0,2088.0,321.0,0.0,43106.4,59035.46205713986,1.0,215532.0,43106.4,1.0,144,0,0.0,-1,-0.917234997664023
64437,21634,4,108,2,2,12.0,4.0,4.0,36.0,60.62177826491071,1.0,1.0,1.0,1.0,40,40,18518.51851851852,0,-0.8780640252187151
3000,49890,6,32618,1,1,0.0,0.0,0.0,32618.0,0.0,32618.0,0.0,0.0,0.0,20,20,30.65791894046232,2051,-0.9171995644248732
64795,11779,4,60,2,2,12.0,4.0,4.0,20.0,33.77869150810907,0.0,1.0,1.0,1.0,40,40,33333.333333333336,0,-0.8467036759292798
559,41312,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
54813,3000,6,878774,3,4,315.0,0.0,451.0,146462.3333333333,332024.8859496328,124.0,874024.0,437012.0,3016.0,60,104,4.551796024916532,2051,-0.9172560309000088
887,59899,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
12557,12557,4,37009080,4,2,36.0,4.0,4.0,5287011.428571429,11249191.891168317,1.0,37009080.0,7401816.0,1.0,120,40,0.0540407921515476,0,-0.9172642330408634
667,49504,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
58477,3000,6,932470,3,4,328.0,0.0,451.0,155411.66666666666,353363.3015561557,990.0,925741.0,462870.5,2140.0,60,104,4.28968224178794,2051,-0.9172565163925654
589,10819,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
54950,3000,6,30499566,1,1,0.0,0.0,0.0,30499566.0,0.0,30499566.0,0.0,0.0,0.0,20,20,0.0327873517937927,511,-0.91726439242547
62854,51941,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
3000,51263,6,227648,1,1,0.0,0.0,0.0,227648.0,0.0,227648.0,0.0,0.0,0.0,20,20,4.392746696654484,2051,-0.917255163160734
673,47635,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
46607,18619,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
648,31635,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
65421,3000,6,325268,3,4,378.0,0.0,451.0,54211.333333333336,102171.54228387994,244.0,316979.0,158489.5,10148.0,60,104,12.297551557484905,2051,-0.9172416840518172
36733,19374,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
30375,47713,4,125,2,2,12.0,4.0,4.0,41.66666666666667,69.57250414735215,1.0,1.0,1.0,1.0,40,40,16000.0,0,-0.8833952845979192
768,30899,17,48,2,0,458.0,229.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,16,0,0.0,-1,-0.8731639706422408
887,45522,17,53,2,0,2944.0,1472.0,0.0,53.0,0.0,53.0,53.0,53.0,53.0,28,0,0.0,-1,-0.8773243943392474
525,936,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
28107,32322,4,47,2,0,12.0,4.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,40,0,0.0,-1,-0.8722256623190862
55010,62741,17,214068,6,0,2088.0,321.0,0.0,42813.6,58654.190662731,1.0,214068.0,42813.6,1.0,0,0,0.0,-1,-0.9172347961601096
53863,42909,4,151,2,2,12.0,4.0,4.0,50.33333333333333,51.08163401197473,1.0,47.0,47.0,47.0,40,40,13245.033112582783,0,-0.8892270634591599
764,61702,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
655,45542,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
25229,21627,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
37642,8986,4,67,2,2,12.0,4.0,4.0,22.333333333333336,36.08785575970583,1.0,1.0,1.0,1.0,40,40,29850.74626865672,0,-0.8540756983368709
62852,57295,17,2999964,3,0,2064.0,516.0,0.0,999988.0,1732028.2909083788,1.0,2999964.0,999988.0,1.0,80,0,0.0,-1,-0.9172630505978564
648,32712,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
50830,80,6,289,0,2,0.0,0.0,0.0,289.0,0.0,289.0,0.0,0.0,0.0,0,64,6920.415224913495,108,-0.9099398127750185
59960,3000,6,36098553,11,13,11.0,1.0,1.0,1569502.304,1789470.54,40007.0,34100000.0,3406365.8,980843.0,220,260,0.360125238,2050,-0.9172637581490368
65527,3000,6,117128186,32,34,32.0,1.0,1.0,1801972.092,2029981.538,40767.0,116000000.0,3744493.484,1005281.0,640,680,0.290280258,2051,-0.9172638654311248
56292,3000,6,119999614,0,2,0.0,0.0,0.0,119999614.0,0.0,119999614.0,0.0,0.0,0.0,0,40,0.0166667202779502,0,-0.917264444190256
55601,3000,6,117060,3,4,349.0,0.0,451.0,19510.0,26018.30962226409,271.0,113989.0,56994.5,2184.0,60,104,34.170510849137194,2051,-0.91720117050538
58978,58978,4,41642055,6,2,48.0,4.0,4.0,4626895.0,7872228.6854397375,1.0,41642055.0,5948865.0,1.0,160,40,0.0480283693972355,0,-0.9172642076615476
55210,80,6,268,0,2,0.0,0.0,0.0,268.0,0.0,268.0,0.0,0.0,0.0,0,64,7462.686567164179,108,-0.9093658663938046
38058,23992,17,109044,3,0,1398.0,330.0,0.0,36348.0,62953.98467928777,1.0,109044.0,36348.0,1.0,0,0,0.0,-1,-0.917225636703459
900,21535,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
52060,3000,6,119855324,3,3,355.0,0.0,0.0,23971064.8,53571245.65842436,401.0,12253.0,6126.5,4493.0,72,72,0.0250301772159908,2051,-0.91726440884604
62467,59608,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,56026,6,26767178,3,5,479.0,0.0,415.0,3823882.5714285714,8104135.812184806,65.0,5041890.0,2520945.0,40855.0,72,112,0.1867959334375853,511,-0.9172641454992806
900,9994,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437944,0,0.0,-1,1.1995591152063798
53655,3000,6,7843,1,1,0.0,0.0,451.0,7843.0,0.0,7843.0,0.0,0.0,0.0,20,20,127.50223128904756,2051,-0.916994562101192
41620,65116,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
959,42141,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
21640,21640,4,55648010,12,2,72.0,4.0,4.0,4280616.153846155,6932956.851133647,0.0,55648010.0,5058910.0,0.0,240,40,0.0359401890561764,0,-0.9172641955538708
56038,3000,6,9631,1,1,0.0,0.0,451.0,9631.0,0.0,9631.0,0.0,0.0,0.0,20,20,103.83137784238396,2051,-0.9170446691218564
3000,55890,6,12459178,3,5,451.0,0.0,296.0,1779882.5714285714,4413964.483428129,146.0,669010.0,334505.0,50191.0,72,112,0.4013105840529768,511,-0.9172637822275445
5791,25682,17,3000260,3,0,2064.0,516.0,0.0,1000086.6666666667,1732199.186588059,1.0,3000260.0,1000086.6666666667,1.0,38,0,0.0,-1,-0.917263050737086
39981,57541,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
648,61531,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
49265,24082,17,216931,4,0,2088.0,321.0,0.0,43386.2,59415.32346709896,1.0,216931.0,43386.2,1.0,32,0,0.0,-1,-0.91723518768006
867,44096,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
46506,30444,17,104914,4,0,1398.0,330.0,0.0,34971.33333333333,60530.5612920724,1.0,104914.0,34971.33333333333,1.0,80,0,0.0,-1,-0.9172241083299844
62022,3000,6,475580,3,4,319.0,0.0,451.0,79263.33333333334,154437.56317511186,0.0,449972.0,224986.0,0.0,60,104,8.410782623323101,2051,-0.9172488832054208
60352,3000,6,674177,3,4,343.0,0.0,451.0,112362.83333333331,244140.41404275256,422.0,668119.0,334059.5,12008.0,60,104,5.933159986175737,2051,-0.9172534723091824
35268,45517,17,217194,4,0,2088.0,321.0,0.0,43438.8,59484.95264518582,0.0,217194.0,43438.8,0.0,72,0,0.0,-1,-0.9172352231281
59368,3000,6,11196059,1,1,0.0,0.0,0.0,11196059.0,0.0,11196059.0,0.0,0.0,0.0,20,20,0.0893171427553213,511,-0.9172642727618756
49207,14989,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
648,19390,17,48,2,0,458.0,229.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,40,0,0.0,-1,-0.8731639706422408
988,53138,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
882,31897,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
62537,43497,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
41995,12879,17,150288,3,0,1398.0,330.0,0.0,50096.0,86763.62112659891,1.0,150288.0,50096.0,1.0,56,0,0.0,-1,-0.9172362916029856
57811,50990,17,105826,4,0,1438.0,330.0,0.0,35275.33333333333,61096.93753645378,1.0,105826.0,35275.33333333333,1.0,80,0,0.0,-1,-0.9172244560932228
690,44804,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
46064,44287,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
648,22629,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
926,7309,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
15372,3595,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
32198,8765,4,103,2,2,12.0,4.0,4.0,34.33333333333333,28.88482877451991,1.0,50.0,50.0,50.0,40,40,19417.475728155343,0,-0.8761610914026086
583,5712,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437944,0,0.0,-1,1.1995591152063798
648,23659,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
970,50590,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
763,40289,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
533,55994,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
49658,26684,17,106742,4,0,1438.0,330.0,0.0,35580.66666666667,61625.79038303148,1.0,106742.0,35580.66666666667,1.0,-4,0,0.0,-1,-0.9172247994000314
48146,80,6,50996,21,31,317.0,0.0,13032.0,999.921568627451,6033.092234810064,0.0,46934.0,2346.7,7.0,672,1008,607.8908149658797,108,-0.9161852122226388
52302,1508,4,51,2,2,12.0,4.0,4.0,17.0,27.71281292110204,1.0,1.0,1.0,1.0,40,40,39215.68627450981,0,-0.834251772534945
556,32454,17,49,2,0,458.0,229.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,16,0,0.0,-1,-0.8740639806664912
981,1314,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
55242,80,4,41077,1,1,4.0,4.0,4.0,41077.0,0.0,41077.0,0.0,0.0,0.0,20,20,24.34452369939382,238,-0.9172129287687708
55221,18003,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1032,0,0.0,-1,1.1995591152063798
696,26122,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
27174,52561,4,51,2,2,12.0,4.0,4.0,17.0,27.71281292110204,1.0,1.0,1.0,1.0,40,40,39215.68627450981,0,-0.834251772534945
950,37205,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
3000,52581,6,23469,1,1,0.0,0.0,0.0,23469.0,0.0,23469.0,0.0,0.0,0.0,20,20,42.60939963355917,4099,-0.9171742652487616
648,24951,17,1,2,0,424.0,212.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
3000,60119,6,5093,1,1,0.0,0.0,0.0,5093.0,0.0,5093.0,0.0,0.0,0.0,20,20,196.347928529354,2051,-0.916848827906096
40134,41807,17,215055,4,0,2088.0,321.0,0.0,43011.0,58895.32563370373,1.0,215055.0,43011.0,1.0,120,0,0.0,-1,-0.9172349323114044
831,61872,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
62585,45801,17,2,2,0,1032.0,516.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1032,0,0.0,-1,0.1411473266879352
768,44093,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
57826,32476,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437944,0,0.0,-1,1.1995591152063798
52369,54856,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
56520,28335,17,2,2,0,802.0,401.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,794,0,0.0,-1,0.1411473266879352
55361,43891,17,102259,3,0,1398.0,330.0,0.0,34086.33333333333,59036.66310296793,1.0,102259.0,34086.33333333333,1.0,32,0,0.0,-1,-0.9172230606124838
648,6193,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
52481,3000,6,48939045,4,5,395.0,0.0,479.0,6117380.625,15368968.71492076,133.0,66913.0,22304.333333333336,3369.0,92,112,0.1021679111229081,4099,-0.9172642671862106
648,37442,17,0,2,0,458.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.0,-1,1.6017995368153533e-15
